no_curso	no_grau	no_turno	no_campus	sg_uf_campus	no_municipio_campus	no_ies	sg_ies	co_concorrencia	tp_mod_concorrencia	no_concorrencia	qt_vagas	qt_vagas_concorrencia	nu_nota_corte
ZOOTECNIA	Bacharelado	Vespertino	PE	Garanhuns	UFRPE	UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO	UNIDADE ACADÊMICA DE GARANHUNS	0	A	Ampla concorrência	20	20	639.27
ZOOTECNIA	Bacharelado	Matutino	PE	Serra Talhada	UFRPE	UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO	UNIDADE ACADÊMICA DE SERRA TALHADA	0	A	Ampla concorrência	20	20	589.52
ZOOTECNIA	Bacharelado	Vespertino	PE	Serra Talhada	UFRPE	UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO	UNIDADE ACADÊMICA DE SERRA TALHADA	0	A	Ampla concorrência	20	20	590.03
ZOOTECNIA	Bacharelado	Matutino	PE	Garanhuns	UFRPE	UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO	UNIDADE ACADÊMICA DE GARANHUNS	0	A	Ampla concorrência	20	20	639.90
ZOOTECNIA	Bacharelado	Matutino	PE	Recife	UFRPE	UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO	RECIFE	0	A	Ampla concorrência	20	20	612.74
ABI - CIÊNCIAS BIOLÓGICAS	Área Básica de Ingresso (ABI)	Integral	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS FEDERAÇÃO/ONDINA	0	A	Ampla concorrência	18	18	683.51
ABI - CIÊNCIAS SOCIAIS	Área Básica de Ingresso (ABI)	Integral	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS FEDERAÇÃO/ONDINA	0	A	Ampla concorrência	24	24	663.91
ABI - DANÇA	Área Básica de Ingresso (ABI)	Integral	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS FEDERAÇÃO/ONDINA	0	A	Ampla concorrência	18	18	634.73
ABI - ENGENHARIA DE MINAS	Área Básica de Ingresso (ABI)	Integral	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS FEDERAÇÃO/ONDINA	0	A	Ampla concorrência	20	20	671.29
ABI - FILOSOFIA	Área Básica de Ingresso (ABI)	Integral	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS FEDERAÇÃO/ONDINA	0	A	Ampla concorrência	20	20	644.95
ABI - FÍSICA	Área Básica de Ingresso (ABI)	Integral	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS FEDERAÇÃO/ONDINA	0	A	Ampla concorrência	20	20	697.47
ABI - GEOGRAFIA	Área Básica de Ingresso (ABI)	Integral	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS FEDERAÇÃO/ONDINA	0	A	Ampla concorrência	12	12	644.43
ABI - HISTÓRIA	Área Básica de Ingresso (ABI)	Integral	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS FEDERAÇÃO/ONDINA	0	A	Ampla concorrência	20	20	672.56
ABI - HISTÓRIA	Área Básica de Ingresso (ABI)	Noturno	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS FEDERAÇÃO/ONDINA	0	A	Ampla concorrência	18	18	657.27
ABI - LETRAS VERNÁCULAS	Área Básica de Ingresso (ABI)	Integral	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS FEDERAÇÃO/ONDINA	0	A	Ampla concorrência	18	18	647.75
ABI - LETRAS VERNÁCULAS E LÍNGUA ESTRANGEIRA MODERNA	Área Básica de Ingresso (ABI)	Integral	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS FEDERAÇÃO/ONDINA	0	A	Ampla concorrência	18	18	662.15
ABI - LÍNGUA ESTRANGEIRA	Área Básica de Ingresso (ABI)	Noturno	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS FEDERAÇÃO/ONDINA	0	A	Ampla concorrência	18	18	632.30
ABI - LÍNGUA ESTRANGEIRA MODERNA OU CLÁSSICA	Área Básica de Ingresso (ABI)	Integral	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS FEDERAÇÃO/ONDINA	0	A	Ampla concorrência	18	18	638.39
ABI - MATEMÁTICA	Área Básica de Ingresso (ABI)	Integral	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS FEDERAÇÃO/ONDINA	0	A	Ampla concorrência	24	24	663.73
ABI - QUÍMICA	Área Básica de Ingresso (ABI)	Integral	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS FEDERAÇÃO/ONDINA	0	A	Ampla concorrência	16	16	684.67
ADMINISTRAÇÃO	Bacharelado	Integral	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS CANELA	0	A	Ampla concorrência	32	32	699.52
ARQUITETURA E URBANISMO	Bacharelado	Noturno	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS FEDERAÇÃO/ONDINA	0	A	Ampla concorrência	18	18	711.33
ARQUITETURA E URBANISMO	Bacharelado	Integral	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS FEDERAÇÃO/ONDINA	0	A	Ampla concorrência	48	48	715.72
ARQUIVOLOGIA	Bacharelado	Integral	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS CANELA	0	A	Ampla concorrência	18	18	611.23
ARQUIVOLOGIA	Bacharelado	Noturno	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS CANELA	0	A	Ampla concorrência	18	18	614.49
BIBLIOTECONOMIA E DOCUMENTAÇÃO	Bacharelado	Integral	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS CANELA	0	A	Ampla concorrência	24	24	615.57
BIOTECNOLOGIA	Bacharelado	Noturno	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS CANELA	0	A	Ampla concorrência	12	12	693.06
BIOTECNOLOGIA	Bacharelado	Integral	BA	Vitória da Conquista	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS VITÓRIA DA CONQUISTA	0	A	Ampla concorrência	18	18	669.33
CIÊNCIA DA COMPUTAÇÃO	Bacharelado	Integral	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS FEDERAÇÃO/ONDINA	0	A	Ampla concorrência	18	18	731.40
CIÊNCIAS BIOLÓGICAS	Bacharelado	Integral	BA	Vitória da Conquista	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS VITÓRIA DA CONQUISTA	0	A	Ampla concorrência	18	18	642.78
CIÊNCIAS CONTÁBEIS	Bacharelado	Noturno	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS CANELA	0	A	Ampla concorrência	20	20	665.48
CIÊNCIAS CONTÁBEIS	Bacharelado	Integral	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS CANELA	0	A	Ampla concorrência	22	22	666.80
CIÊNCIAS ECONÔMICAS	Bacharelado	Integral	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	UNIDADES DISPERSAS - SALVADOR	0	A	Ampla concorrência	36	36	684.48
CIÊNCIAS NATURAIS	Licenciatura	Integral	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS CANELA	0	A	Ampla concorrência	24	24	633.27
COMPUTAÇÃO	Licenciatura	Noturno	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS FEDERAÇÃO/ONDINA	0	A	Ampla concorrência	18	18	642.13
COMUNICAÇÃO SOCIAL	Bacharelado	Integral	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS FEDERAÇÃO/ONDINA	0	A	Ampla concorrência	12	12	690.49
COMUNICAÇÃO SOCIAL - JORNALISMO	Bacharelado	Integral	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS FEDERAÇÃO/ONDINA	0	A	Ampla concorrência	12	12	701.37
DANÇA	Licenciatura	Noturno	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS FEDERAÇÃO/ONDINA	0	A	Ampla concorrência	12	12	633.92
DIREITO	Bacharelado	Integral	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS CANELA	0	A	Ampla concorrência	40	40	728.92
DIREITO	Bacharelado	Noturno	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS CANELA	0	A	Ampla concorrência	35	35	720.25
EDUCAÇÃO FÍSICA	Licenciatura	Integral	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS CANELA	0	A	Ampla concorrência	18	18	658.91
ENFERMAGEM	Bacharelado	Integral	BA	Vitória da Conquista	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS VITÓRIA DA CONQUISTA	0	A	Ampla concorrência	16	16	679.86
ENFERMAGEM	Bacharelado	Integral	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS CANELA	0	A	Ampla concorrência	20	20	707.55
ENGENHARIA CIVIL	Bacharelado	Integral	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS FEDERAÇÃO/ONDINA	0	A	Ampla concorrência	36	36	721.92
ENGENHARIA DA COMPUTAÇÃO	Bacharelado	Noturno	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS FEDERAÇÃO/ONDINA	0	A	Ampla concorrência	18	18	744.79
ENGENHARIA DE AGRIMENSURA E CARTOGRÁFICA	Bacharelado	Noturno	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS FEDERAÇÃO/ONDINA	0	A	Ampla concorrência	18	18	657.45
ENGENHARIA DE CONTROLE E AUTOMAÇÃO DE PROCESSOS	Bacharelado	Noturno	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS FEDERAÇÃO/ONDINA	0	A	Ampla concorrência	18	18	713.08
ENGENHARIA DE PRODUÇÃO	Bacharelado	Noturno	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS FEDERAÇÃO/ONDINA	0	A	Ampla concorrência	18	18	709.75
ENGENHARIA ELÉTRICA	Bacharelado	Integral	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS FEDERAÇÃO/ONDINA	0	A	Ampla concorrência	18	18	749.28
ENGENHARIA MECÂNICA	Bacharelado	Integral	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS FEDERAÇÃO/ONDINA	0	A	Ampla concorrência	18	18	741.29
ENGENHARIA QUÍMICA	Bacharelado	Integral	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS FEDERAÇÃO/ONDINA	0	A	Ampla concorrência	18	18	737.53
ENGENHARIA SANITARIA E AMBIENTAL	Bacharelado	Integral	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS FEDERAÇÃO/ONDINA	0	A	Ampla concorrência	18	18	688.49
ESTATÍSTICA	Bacharelado	Integral	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS FEDERAÇÃO/ONDINA	0	A	Ampla concorrência	24	24	644.19
ESTUDO DE GÊNERO E DIVERSIDADE	Bacharelado	Noturno	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS FEDERAÇÃO/ONDINA	0	A	Ampla concorrência	20	20	625.88
FARMÁCIA	Bacharelado	Noturno	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS FEDERAÇÃO/ONDINA	0	A	Ampla concorrência	18	18	679.91
FARMÁCIA	Bacharelado	Integral	BA	Vitória da Conquista	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS VITÓRIA DA CONQUISTA	0	A	Ampla concorrência	16	16	682.97
FARMÁCIA	Bacharelado	Integral	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS FEDERAÇÃO/ONDINA	0	A	Ampla concorrência	28	28	687.89
FÍSICA	Licenciatura	Noturno	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS FEDERAÇÃO/ONDINA	0	A	Ampla concorrência	16	16	665.80
FISIOTERAPIA	Bacharelado	Integral	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS CANELA	0	A	Ampla concorrência	18	18	689.61
FONOAUDIOLOGIA	Bacharelado	Integral	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS CANELA	0	A	Ampla concorrência	12	12	682.31
GASTRONOMIA	Bacharelado	Noturno	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS CANELA	0	A	Ampla concorrência	18	18	668.19
GEOFISICA	Bacharelado	Integral	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS FEDERAÇÃO/ONDINA	0	A	Ampla concorrência	12	12	673.36
GEOGRAFIA	Licenciatura	Noturno	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS FEDERAÇÃO/ONDINA	0	A	Ampla concorrência	16	16	641.17
GEOLOGIA	Bacharelado	Integral	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS FEDERAÇÃO/ONDINA	0	A	Ampla concorrência	20	20	666.63
INTERDISCIPLINAR EM ARTES	Bacharelado	Noturno	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS FEDERAÇÃO/ONDINA	0	A	Ampla concorrência	100	100	637.33
INTERDISCIPLINAR EM ARTES	Bacharelado	Integral	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS FEDERAÇÃO/ONDINA	0	A	Ampla concorrência	50	50	667.63
INTERDISCIPLINAR EM CIÊNCIA E TECNOLOGIA	Bacharelado	Noturno	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS FEDERAÇÃO/ONDINA	0	A	Ampla concorrência	100	100	643.63
INTERDISCIPLINAR EM CIÊNCIA E TECNOLOGIA	Bacharelado	Integral	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS FEDERAÇÃO/ONDINA	0	A	Ampla concorrência	50	50	678.59
INTERDISCIPLINAR EM CIÊNCIA, TECNOLOGIA E INOVAÇÃO	Bacharelado	Integral	BA	Camaçari	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	POLO UAB - CAMACARI	0	A	Ampla concorrência	25	25	621.61
INTERDISCIPLINAR EM HUMANIDADES	Bacharelado	Noturno	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS FEDERAÇÃO/ONDINA	0	A	Ampla concorrência	150	150	658.50
INTERDISCIPLINAR EM HUMANIDADES	Bacharelado	Integral	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS FEDERAÇÃO/ONDINA	0	A	Ampla concorrência	50	50	697.47
INTERDISCIPLINAR EM SAÚDE	Bacharelado	Integral	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS FEDERAÇÃO/ONDINA	0	A	Ampla concorrência	50	50	725.13
INTERDISCIPLINAR EM SAÚDE	Bacharelado	Noturno	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS FEDERAÇÃO/ONDINA	0	A	Ampla concorrência	100	100	693.96
LETRAS VERNÁCULAS	Licenciatura	Noturno	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS FEDERAÇÃO/ONDINA	0	A	Ampla concorrência	18	18	644.27
MATEMÁTICA	Licenciatura	Noturno	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS FEDERAÇÃO/ONDINA	0	A	Ampla concorrência	18	18	648.85
MEDICINA	Bacharelado	Integral	BA	Vitória da Conquista	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS VITÓRIA DA CONQUISTA	0	A	Ampla concorrência	18	18	768.37
MEDICINA	Bacharelado	Integral	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	UNIDADES DISPERSAS - SALVADOR (FACULDADE DE MEDICINA)	0	A	Ampla concorrência	32	32	773.07
MEDICINA VETERINÁRIA	Bacharelado	Integral	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS FEDERAÇÃO/ONDINA	0	A	Ampla concorrência	30	30	692.46
MUSEOLOGIA	Bacharelado	Integral	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS FEDERAÇÃO/ONDINA	0	A	Ampla concorrência	16	16	628.43
NUTRIÇÃO	Bacharelado	Integral	BA	Vitória da Conquista	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS VITÓRIA DA CONQUISTA	0	A	Ampla concorrência	16	16	667.24
NUTRIÇÃO	Bacharelado	Integral	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS CANELA	0	A	Ampla concorrência	20	20	692.43
OCEANOGRAFIA	Bacharelado	Integral	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS FEDERAÇÃO/ONDINA	0	A	Ampla concorrência	12	12	667.35
ODONTOLOGIA	Bacharelado	Integral	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS CANELA	0	A	Ampla concorrência	24	24	729.51
PEDAGOGIA	Licenciatura	Integral	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS CANELA	0	A	Ampla concorrência	18	18	654.87
PSICOLOGIA	Bacharelado	Integral	BA	Vitória da Conquista	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS VITÓRIA DA CONQUISTA	0	A	Ampla concorrência	18	18	707.33
PSICOLOGIA	Bacharelado	Integral	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS FEDERAÇÃO/ONDINA	0	A	Ampla concorrência	18	18	724.13
QUÍMICA	Licenciatura	Noturno	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS FEDERAÇÃO/ONDINA	0	A	Ampla concorrência	18	18	662.35
SAÚDE COLETIVA	Bacharelado	Noturno	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS CANELA	0	A	Ampla concorrência	13	13	653.95
SECRETARIADO EXECUTIVO	Bacharelado	Integral	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS CANELA	0	A	Ampla concorrência	16	16	631.23
SERVIÇO SOCIAL	Bacharelado	Integral	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS FEDERAÇÃO/ONDINA	0	A	Ampla concorrência	18	18	647.91
SISTEMAS DE INFORMAÇÃO	Bacharelado	Noturno	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS FEDERAÇÃO/ONDINA	0	A	Ampla concorrência	18	18	694.72
TRANSPORTE TERRESTRE	Tecnológico	Noturno	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS FEDERAÇÃO/ONDINA	0	A	Ampla concorrência	22	22	622.58
ZOOTECNIA	Bacharelado	Integral	BA	Salvador	UFBA	UNIVERSIDADE FEDERAL DA BAHIA	CAMPUS FEDERAÇÃO/ONDINA	0	A	Ampla concorrência	18	18	655.52
ADMINISTRAÇÃO	Bacharelado	Matutino	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	40	40	647.06
ADMINISTRAÇÃO	Bacharelado	Noturno	PB	Bananeiras	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	CAMPUS III - CENTRO DE CIÊNCIAS HUMANAS, SOCIAIS E AGRÁRIAS - CCHSA - BANANEIRAS	0	A	Ampla concorrência	25	25	583.40
ADMINISTRAÇÃO	Bacharelado	Integral	PB	Bananeiras	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	CAMPUS III - CENTRO DE CIÊNCIAS HUMANAS, SOCIAIS E AGRÁRIAS - CCHSA - BANANEIRAS	0	A	Ampla concorrência	25	25	576.70
ADMINISTRAÇÃO	Bacharelado	Integral	PB	Mamanguape	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	CAMPUS IV - CENTRO DE CIÊNCIAS APLICADAS E EDUCAÇÃO - CCAE - MAMANGUAPE	0	A	Ampla concorrência	40	40	575.06
ADMINISTRAÇÃO	Bacharelado	Noturno	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	40	40	637.12
AGROECOLOGIA	Bacharelado	Integral	PB	Bananeiras	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	CAMPUS III - CENTRO DE CIÊNCIAS HUMANAS, SOCIAIS E AGRÁRIAS - CCHSA - BANANEIRAS	0	A	Ampla concorrência	25	25	531.96
AGROINDÚSTRIA	Bacharelado	Integral	PB	Bananeiras	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	CAMPUS III - CENTRO DE CIÊNCIAS HUMANAS, SOCIAIS E AGRÁRIAS - CCHSA - BANANEIRAS	0	A	Ampla concorrência	40	40	545.72
AGRONOMIA	Bacharelado	Integral	PB	Areia	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	CAMPUS II - CENTRO DE CIÊNCIAS AGRÁRIAS - CCA - AREIA	0	A	Ampla concorrência	45	45	579.28
ALIMENTOS	Tecnológico	Vespertino	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	CAMPUS I - UNIDADE ACADÊMICA REITOR LYNALDO CAVALCANTI DE ALBUQUERQUE	0	A	Ampla concorrência	25	25	572.18
ALIMENTOS	Tecnológico	Noturno	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	CAMPUS I - UNIDADE ACADÊMICA REITOR LYNALDO CAVALCANTI DE ALBUQUERQUE	0	A	Ampla concorrência	25	25	566.12
ANTROPOLOGIA	Bacharelado	Noturno	PB	Rio Tinto	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	CAMPUS IV- CENTRO DE CIÊNCIAS APLICADAS E EDUCAÇÃO - CCAE - RIO TINTO	0	A	Ampla concorrência	25	25	565.88
ARQUITETURA E URBANISMO	Bacharelado	Integral	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	35	35	700.86
ARQUIVOLOGIA	Bacharelado	Noturno	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	45	45	570.44
ARTES VISUAIS	Bacharelado	Vespertino	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	10	10	649.50
ARTES VISUAIS	Licenciatura	Vespertino	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	10	10	625.70
BIBLIOTECONOMIA	Bacharelado	Noturno	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	45	45	564.32
BIOMEDICINA	Bacharelado	Integral	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	30	30	710.80
BIOTECNOLOGIA	Bacharelado	Integral	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	35	35	663.44
CIÊNCIA DA COMPUTAÇÃO	Bacharelado	Integral	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	CAMPUS I - UNIDADE ACADÊMICA REITOR LYNALDO CAVALCANTI DE ALBUQUERQUE	0	A	Ampla concorrência	45	45	683.08
CIÊNCIA DA COMPUTAÇÃO	Licenciatura	Integral	PB	Rio Tinto	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	CAMPUS IV- CENTRO DE CIÊNCIAS APLICADAS E EDUCAÇÃO - CCAE - RIO TINTO	0	A	Ampla concorrência	50	50	590.74
CIÊNCIA DE DADOS E INTELIGÊNCIA ARTIFICIAL	Bacharelado	Integral	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	CAMPUS I - UNIDADE ACADÊMICA REITOR LYNALDO CAVALCANTI DE ALBUQUERQUE	0	A	Ampla concorrência	30	30	693.10
CIÊNCIAS AGRÁRIAS	Licenciatura	Integral	PB	Bananeiras	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	CAMPUS III - CENTRO DE CIÊNCIAS HUMANAS, SOCIAIS E AGRÁRIAS - CCHSA - BANANEIRAS	0	A	Ampla concorrência	25	25	544.64
CIÊNCIAS ATUARIAIS	Bacharelado	Noturno	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	30	30	582.86
CIÊNCIAS ATUARIAIS	Bacharelado	Vespertino	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	30	30	586.86
CIÊNCIAS BIOLÓGICAS	Licenciatura	Integral	PB	Areia	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	CAMPUS II - CENTRO DE CIÊNCIAS AGRÁRIAS - CCA - AREIA	0	A	Ampla concorrência	15	15	568.00
CIÊNCIAS BIOLÓGICAS	Licenciatura	Integral	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	40	40	621.48
CIÊNCIAS BIOLÓGICAS	Bacharelado	Integral	PB	Areia	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	CAMPUS II - CENTRO DE CIÊNCIAS AGRÁRIAS - CCA - AREIA	0	A	Ampla concorrência	15	15	601.00
CIÊNCIAS BIOLÓGICAS	Bacharelado	Integral	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	25	25	654.30
CIÊNCIAS CONTÁBEIS	Bacharelado	Matutino	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	50	50	628.06
CIÊNCIAS CONTÁBEIS	Bacharelado	Noturno	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	50	50	623.94
