no_curso	no_grau	no_turno	no_campus	sg_uf_campus	no_municipio_campus	no_ies	sg_ies	co_concorrencia	tp_mod_concorrencia	no_concorrencia	qt_vagas	qt_vagas_concorrencia	nu_nota_corte
CIÊNCIAS SOCIAIS	Bacharelado	Matutino	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	25	25	620.70
CIÊNCIAS SOCIAIS	Licenciatura	Noturno	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	30	30	602.18
CINEMA E AUDIOVISUAL	Bacharelado	Vespertino	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	7	7	698.72
COMUNICAÇÃO EM MÍDIAS DIGITAIS	Bacharelado	Vespertino	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	25	25	679.34
DANÇA	Licenciatura	Integral	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	15	15	623.10
DESIGN	Bacharelado	Integral	PB	Rio Tinto	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	CAMPUS IV- CENTRO DE CIÊNCIAS APLICADAS E EDUCAÇÃO - CCAE - RIO TINTO	0	A	Ampla concorrência	25	25	638.48
DIREITO	Bacharelado	Matutino	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	50	50	729.86
DIREITO	Bacharelado	Noturno	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	CAMPUS  - JOÃO PESSOA - CENTRO	0	A	Ampla concorrência	50	50	706.24
DIREITO	Bacharelado	Matutino	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	CAMPUS  - JOÃO PESSOA - CENTRO	0	A	Ampla concorrência	50	50	713.70
DIREITO	Bacharelado	Noturno	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	50	50	717.68
ECOLOGIA	Bacharelado	Integral	PB	Rio Tinto	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	CAMPUS IV- CENTRO DE CIÊNCIAS APLICADAS E EDUCAÇÃO - CCAE - RIO TINTO	0	A	Ampla concorrência	50	50	547.54
EDUCAÇÃO FÍSICA	Bacharelado	Integral	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	35	35	643.28
EDUCAÇÃO FÍSICA	Licenciatura	Vespertino	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	35	35	628.78
ENFERMAGEM	Bacharelado	Integral	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	50	50	685.98
ENGENHARIA AMBIENTAL	Bacharelado	Integral	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	40	40	649.04
ENGENHARIA CIVIL	Bacharelado	Integral	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	50	50	703.42
ENGENHARIA DE ALIMENTOS	Bacharelado	Integral	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	40	40	621.52
ENGENHARIA DE COMPUTAÇÃO	Bacharelado	Integral	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	CAMPUS I - UNIDADE ACADÊMICA REITOR LYNALDO CAVALCANTI DE ALBUQUERQUE	0	A	Ampla concorrência	40	40	697.90
ENGENHARIA DE ENERGIAS RENOVÁVEIS	Bacharelado	Integral	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	40	40	658.06
ENGENHARIA DE MATERIAIS	Bacharelado	Integral	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	40	40	620.74
ENGENHARIA DE PRODUÇÃO	Bacharelado	Noturno	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	20	20	675.98
ENGENHARIA DE PRODUÇÃO MECÂNICA	Bacharelado	Integral	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	30	30	637.76
ENGENHARIA ELÉTRICA	Bacharelado	Integral	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	40	40	703.74
ENGENHARIA MECÂNICA	Bacharelado	Integral	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	50	50	677.76
ENGENHARIA QUÍMICA	Bacharelado	Integral	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	40	40	671.80
ESTATÍSTICA	Bacharelado	Matutino	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	15	15	623.86
FARMÁCIA	Bacharelado	Integral	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	50	50	680.46
FILOSOFIA	Licenciatura	Noturno	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	17	17	610.26
FILOSOFIA	Bacharelado	Noturno	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	17	17	640.20
FÍSICA	Bacharelado	Integral	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	30	30	616.64
FÍSICA	Licenciatura	Noturno	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	35	35	612.52
FISIOTERAPIA	Bacharelado	Integral	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	40	40	690.10
FONOAUDIOLOGIA	Bacharelado	Integral	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	30	30	661.16
GASTRONOMIA	Bacharelado	Integral	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	CAMPUS I - UNIDADE ACADÊMICA REITOR LYNALDO CAVALCANTI DE ALBUQUERQUE	0	A	Ampla concorrência	26	26	656.00
GEOGRAFIA	Bacharelado	Matutino	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	20	20	600.76
GEOGRAFIA	Licenciatura	Noturno	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	20	20	610.02
GESTÃO PÚBLICA	Bacharelado	Vespertino	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	50	50	601.30
HISTÓRIA	Licenciatura	Vespertino	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	22	22	661.86
HISTÓRIA	Licenciatura	Noturno	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	22	22	635.08
HOTELARIA	Bacharelado	Integral	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	30	30	578.94
JORNALISMO	Bacharelado	Matutino	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	35	35	662.74
LETRAS - ESPANHOL	Licenciatura	Matutino	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	25	25	580.80
LETRAS - FRANCÊS	Licenciatura	Matutino	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	15	15	584.02
LETRAS - INGLÊS	Licenciatura	Matutino	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	25	25	639.78
LETRAS - INGLÊS	Licenciatura	Noturno	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	25	25	619.64
LETRAS - LETRAS CLÁSSICAS (GREGO E LATIM)	Licenciatura	Noturno	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	30	30	569.18
LETRAS - LÍNGUA PORTUGUESA	Licenciatura	Noturno	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	40	40	600.30
LETRAS - LÍNGUA PORTUGUESA	Licenciatura	Matutino	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	40	40	620.94
LETRAS - LÍNGUA PORTUGUESA	Licenciatura	Vespertino	PB	Mamanguape	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	CAMPUS IV - CENTRO DE CIÊNCIAS APLICADAS E EDUCAÇÃO - CCAE - MAMANGUAPE	0	A	Ampla concorrência	25	25	551.58
LETRAS - TRADUÇÃO	Bacharelado	Matutino	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	12	12	648.06
LÍNGUAS ESTRANGEIRAS APLICADAS ÀS NEGOCIAÇÕES INTERNACIONAIS	Bacharelado	Vespertino	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	17	17	668.46
MATEMÁTICA	Licenciatura	Integral	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	22	22	619.20
MATEMÁTICA	Licenciatura	Noturno	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	35	35	615.20
MATEMÁTICA	Bacharelado	Integral	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	12	12	640.38
MATEMÁTICA	Licenciatura	Noturno	PB	Rio Tinto	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	CAMPUS IV- CENTRO DE CIÊNCIAS APLICADAS E EDUCAÇÃO - CCAE - RIO TINTO	0	A	Ampla concorrência	50	50	547.26
MEDICINA	Bacharelado	Integral	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	60	60	784.84
MEDICINA VETERINÁRIA	Bacharelado	Integral	PB	Areia	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	CAMPUS II - CENTRO DE CIÊNCIAS AGRÁRIAS - CCA - AREIA	0	A	Ampla concorrência	40	40	683.26
NUTRIÇÃO	Bacharelado	Integral	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	40	40	681.78
ODONTOLOGIA	Bacharelado	Integral	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	40	40	730.58
PEDAGOGIA	Licenciatura	Noturno	PB	Bananeiras	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	CAMPUS III - CENTRO DE CIÊNCIAS HUMANAS, SOCIAIS E AGRÁRIAS - CCHSA - BANANEIRAS	0	A	Ampla concorrência	25	25	548.70
PEDAGOGIA	Licenciatura	Vespertino	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	50	50	565.50
PEDAGOGIA	Licenciatura	Noturno	PB	Mamanguape	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	CAMPUS IV - CENTRO DE CIÊNCIAS APLICADAS E EDUCAÇÃO - CCAE - MAMANGUAPE	0	A	Ampla concorrência	25	25	550.16
PEDAGOGIA	Licenciatura	Matutino	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	50	50	586.22
PEDAGOGIA	Licenciatura	Integral	PB	Bananeiras	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	CAMPUS III - CENTRO DE CIÊNCIAS HUMANAS, SOCIAIS E AGRÁRIAS - CCHSA - BANANEIRAS	0	A	Ampla concorrência	20	20	541.14
PEDAGOGIA	Licenciatura	Noturno	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	50	50	584.48
PEDAGOGIA - EDUCAÇÃO DO CAMPO	Licenciatura	Noturno	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	50	50	549.48
PRODUÇÃO SUCROALCOOLEIRA	Tecnológico	Vespertino	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	CAMPUS I - UNIDADE ACADÊMICA REITOR LYNALDO CAVALCANTI DE ALBUQUERQUE	0	A	Ampla concorrência	25	25	555.38
PRODUÇÃO SUCROALCOOLEIRA	Tecnológico	Noturno	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	CAMPUS I - UNIDADE ACADÊMICA REITOR LYNALDO CAVALCANTI DE ALBUQUERQUE	0	A	Ampla concorrência	25	25	563.28
PSICOLOGIA	Bacharelado	Integral	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	55	55	710.32
PSICOPEDAGOGIA	Bacharelado	Integral	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	50	50	630.06
QUÍMICA	Bacharelado	Integral	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	10	10	655.22
QUÍMICA	Licenciatura	Noturno	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	15	15	621.62
QUÍMICA	Licenciatura	Noturno	PB	Areia	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	CAMPUS II - CENTRO DE CIÊNCIAS AGRÁRIAS - CCA - AREIA	0	A	Ampla concorrência	15	15	541.64
QUÍMICA	Licenciatura	Integral	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	10	10	611.14
QUÍMICA	Bacharelado	Noturno	PB	Areia	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	CAMPUS II - CENTRO DE CIÊNCIAS AGRÁRIAS - CCA - AREIA	0	A	Ampla concorrência	15	15	559.36
QUÍMICA INDUSTRIAL	Bacharelado	Integral	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	25	25	615.22
RADIALISMO	Bacharelado	Matutino	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	20	20	592.60
RELAÇÕES INTERNACIONAIS	Bacharelado	Noturno	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	20	20	703.36
RELAÇÕES INTERNACIONAIS	Bacharelado	Matutino	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	20	20	725.86
RELAÇÕES PÚBLICAS	Bacharelado	Noturno	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	22	22	635.88
SECRETARIADO EXECUTIVO - BILÍNGUE	Bacharelado	Noturno	PB	Mamanguape	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	CAMPUS IV - CENTRO DE CIÊNCIAS APLICADAS E EDUCAÇÃO - CCAE - MAMANGUAPE	0	A	Ampla concorrência	50	50	536.40
SERVIÇO SOCIAL	Bacharelado	Noturno	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	25	25	605.82
SERVIÇO SOCIAL	Bacharelado	Vespertino	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	25	25	616.96
SISTEMAS DE INFORMAÇÃO	Bacharelado	Integral	PB	Rio Tinto	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	CAMPUS IV- CENTRO DE CIÊNCIAS APLICADAS E EDUCAÇÃO - CCAE - RIO TINTO	0	A	Ampla concorrência	25	25	608.14
TEATRO	Bacharelado	Integral	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	7	7	680.88
TEATRO	Licenciatura	Integral	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	7	7	655.84
TERAPIA OCUPACIONAL	Bacharelado	Integral	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	30	30	642.86
TURISMO	Bacharelado	Noturno	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	35	35	596.58
ZOOTECNIA	Bacharelado	Integral	PB	Areia	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	CAMPUS II - CENTRO DE CIÊNCIAS AGRÁRIAS - CCA - AREIA	0	A	Ampla concorrência	30	30	601.72
ADMINISTRAÇÃO	Bacharelado	Noturno	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	31	31	644.58
ADMINISTRAÇÃO	Bacharelado	Matutino	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	31	31	646.96
ADMINISTRAÇÃO	Bacharelado	Matutino	MT	Rondonópolis	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE RONDONÓPOLIS	0	A	Ampla concorrência	27	27	586.14
ADMINISTRAÇÃO	Bacharelado	Noturno	MT	Rondonópolis	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE RONDONÓPOLIS	0	A	Ampla concorrência	26	26	602.70
AGRONOMIA	Bacharelado	Integral	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	43	43	642.60
AGRONOMIA	Bacharelado	Integral	MT	Barra do Garças	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DO ARAGUAIA / BARRA DO GARÇAS	0	A	Ampla concorrência	22	22	608.28
AGRONOMIA	Bacharelado	Integral	MT	Sinop	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO  DE SINOP	0	A	Ampla concorrência	50	50	621.50
ARQUITETURA E URBANISMO	Bacharelado	Integral	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	31	31	685.24
BIBLIOTECONOMIA	Bacharelado	Noturno	MT	Rondonópolis	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE RONDONÓPOLIS	0	A	Ampla concorrência	21	21	527.10
BIOMEDICINA	Bacharelado	Integral	MT	Barra do Garças	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DO ARAGUAIA / BARRA DO GARÇAS	0	A	Ampla concorrência	22	22	702.52
CIÊNCIA DA COMPUTAÇÃO	Bacharelado	Integral	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	26	26	673.54
CIÊNCIA DA COMPUTAÇÃO	Bacharelado	Integral	MT	Barra do Garças	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DO ARAGUAIA / BARRA DO GARÇAS	0	A	Ampla concorrência	22	22	618.28
CIÊNCIA E TECNOLOGIA DE ALIMENTOS	Bacharelado	Noturno	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	30	30	589.38
CIÊNCIAS BIOLÓGICAS	Bacharelado	Integral	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	20	20	655.56
CIÊNCIAS BIOLÓGICAS	Licenciatura	Integral	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	21	21	638.36
CIÊNCIAS BIOLÓGICAS	Licenciatura	Noturno	MT	Rondonópolis	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE RONDONÓPOLIS	0	A	Ampla concorrência	19	19	565.98
CIÊNCIAS BIOLÓGICAS	Bacharelado	Integral	MT	Rondonópolis	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE RONDONÓPOLIS	0	A	Ampla concorrência	19	19	614.20
CIÊNCIAS BIOLÓGICAS	Licenciatura	Noturno	MT	Pontal do Araguaia	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DO ARAGUAIA/PONTAL DO ARAGUAIA	0	A	Ampla concorrência	22	22	556.86
CIÊNCIAS CONTÁBEIS	Bacharelado	Matutino	MT	Rondonópolis	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE RONDONÓPOLIS	0	A	Ampla concorrência	24	24	570.16
CIÊNCIAS CONTÁBEIS	Bacharelado	Matutino	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	21	21	641.74
CIÊNCIAS CONTÁBEIS	Bacharelado	Noturno	MT	Rondonópolis	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE RONDONÓPOLIS	0	A	Ampla concorrência	24	24	589.24
CIÊNCIAS CONTÁBEIS	Bacharelado	Noturno	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	21	21	646.68
CIÊNCIAS ECONÔMICAS	Bacharelado	Matutino	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	30	30	649.46
CIÊNCIAS ECONÔMICAS	Bacharelado	Noturno	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	30	30	647.98
CIÊNCIAS ECONÔMICAS	Bacharelado	Noturno	MT	Rondonópolis	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE RONDONÓPOLIS	0	A	Ampla concorrência	43	43	607.86
CIÊNCIAS NATURAIS E MATEMÁTICA - FÍSICA	Licenciatura	Noturno	MT	Sinop	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO  DE SINOP	0	A	Ampla concorrência	28	28	514.42
CIÊNCIAS NATURAIS E MATEMÁTICA - MATEMÁTICA	Licenciatura	Noturno	MT	Sinop	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO  DE SINOP	0	A	Ampla concorrência	28	28	507.96
CIÊNCIAS NATURAIS E MATEMÁTICA - QUÍMICA	Licenciatura	Noturno	MT	Sinop	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO  DE SINOP	0	A	Ampla concorrência	28	28	525.84
CIÊNCIAS SOCIAIS	Licenciatura	Noturno	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	15	15	595.98
CIÊNCIAS SOCIAIS	Bacharelado	Noturno	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	15	15	617.24
CINEMA E AUDIOVISUAL	Bacharelado	Matutino	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	15	15	664.94
COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA	Bacharelado	Matutino	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	20	20	661.90
DIREITO	Bacharelado	Integral	MT	Barra do Garças	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DO ARAGUAIA / BARRA DO GARÇAS	0	A	Ampla concorrência	32	32	699.82
DIREITO	Bacharelado	Noturno	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	25	25	721.64
DIREITO	Bacharelado	Matutino	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	25	25	729.60
