no_curso	no_grau	no_turno	no_campus	sg_uf_campus	no_municipio_campus	no_ies	sg_ies	co_concorrencia	tp_mod_concorrencia	no_concorrencia	qt_vagas	qt_vagas_concorrencia	nu_nota_corte
MATEMÁTICA	Licenciatura	Noturno	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	35	35	613.14
MATEMÁTICA	Bacharelado	Integral	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	12	12	625.42
MATEMÁTICA	Licenciatura	Noturno	PB	Rio Tinto	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	CAMPUS IV- CENTRO DE CIÊNCIAS APLICADAS E EDUCAÇÃO - CCAE - RIO TINTO	0	A	Ampla concorrência	50	50	541.06
MEDICINA	Bacharelado	Integral	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	60	60	784.04
MEDICINA VETERINÁRIA	Bacharelado	Integral	PB	Areia	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	CAMPUS II - CENTRO DE CIÊNCIAS AGRÁRIAS - CCA - AREIA	0	A	Ampla concorrência	40	40	683.46
NUTRIÇÃO	Bacharelado	Integral	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	40	40	681.82
ODONTOLOGIA	Bacharelado	Integral	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	40	40	730.58
PEDAGOGIA	Licenciatura	Noturno	PB	Bananeiras	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	CAMPUS III - CENTRO DE CIÊNCIAS HUMANAS, SOCIAIS E AGRÁRIAS - CCHSA - BANANEIRAS	0	A	Ampla concorrência	25	25	546.72
PEDAGOGIA	Licenciatura	Vespertino	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	50	50	561.74
PEDAGOGIA	Licenciatura	Noturno	PB	Mamanguape	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	CAMPUS IV - CENTRO DE CIÊNCIAS APLICADAS E EDUCAÇÃO - CCAE - MAMANGUAPE	0	A	Ampla concorrência	25	25	538.96
PEDAGOGIA	Licenciatura	Matutino	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	50	50	579.94
PEDAGOGIA	Licenciatura	Integral	PB	Bananeiras	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	CAMPUS III - CENTRO DE CIÊNCIAS HUMANAS, SOCIAIS E AGRÁRIAS - CCHSA - BANANEIRAS	0	A	Ampla concorrência	20	20	536.38
PEDAGOGIA	Licenciatura	Noturno	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	50	50	577.80
PEDAGOGIA - EDUCAÇÃO DO CAMPO	Licenciatura	Noturno	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	50	50	539.82
PRODUÇÃO SUCROALCOOLEIRA	Tecnológico	Vespertino	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	CAMPUS I - UNIDADE ACADÊMICA REITOR LYNALDO CAVALCANTI DE ALBUQUERQUE	0	A	Ampla concorrência	25	25	539.28
PRODUÇÃO SUCROALCOOLEIRA	Tecnológico	Noturno	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	CAMPUS I - UNIDADE ACADÊMICA REITOR LYNALDO CAVALCANTI DE ALBUQUERQUE	0	A	Ampla concorrência	25	25	549.64
PSICOLOGIA	Bacharelado	Integral	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	55	55	706.34
PSICOPEDAGOGIA	Bacharelado	Integral	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	50	50	622.30
QUÍMICA	Bacharelado	Integral	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	10	10	633.84
QUÍMICA	Licenciatura	Noturno	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	15	15	621.62
QUÍMICA	Licenciatura	Noturno	PB	Areia	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	CAMPUS II - CENTRO DE CIÊNCIAS AGRÁRIAS - CCA - AREIA	0	A	Ampla concorrência	15	15	529.24
QUÍMICA	Licenciatura	Integral	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	10	10	591.56
QUÍMICA	Bacharelado	Noturno	PB	Areia	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	CAMPUS II - CENTRO DE CIÊNCIAS AGRÁRIAS - CCA - AREIA	0	A	Ampla concorrência	15	15	559.36
QUÍMICA INDUSTRIAL	Bacharelado	Integral	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	25	25	611.20
RADIALISMO	Bacharelado	Matutino	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	20	20	584.76
RELAÇÕES INTERNACIONAIS	Bacharelado	Noturno	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	20	20	701.60
RELAÇÕES INTERNACIONAIS	Bacharelado	Matutino	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	20	20	726.22
RELAÇÕES PÚBLICAS	Bacharelado	Noturno	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	22	22	633.70
SECRETARIADO EXECUTIVO - BILÍNGUE	Bacharelado	Noturno	PB	Mamanguape	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	CAMPUS IV - CENTRO DE CIÊNCIAS APLICADAS E EDUCAÇÃO - CCAE - MAMANGUAPE	0	A	Ampla concorrência	50	50	524.46
SERVIÇO SOCIAL	Bacharelado	Noturno	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	25	25	599.30
SERVIÇO SOCIAL	Bacharelado	Vespertino	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	25	25	609.72
SISTEMAS DE INFORMAÇÃO	Bacharelado	Integral	PB	Rio Tinto	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	CAMPUS IV- CENTRO DE CIÊNCIAS APLICADAS E EDUCAÇÃO - CCAE - RIO TINTO	0	A	Ampla concorrência	25	25	606.76
TEATRO	Bacharelado	Integral	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	7	7	680.58
TEATRO	Licenciatura	Integral	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	7	7	655.84
TERAPIA OCUPACIONAL	Bacharelado	Integral	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	30	30	645.10
TURISMO	Bacharelado	Noturno	PB	João Pessoa	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	UNIDADE SEDE	0	A	Ampla concorrência	35	35	598.10
ZOOTECNIA	Bacharelado	Integral	PB	Areia	UFPB	UNIVERSIDADE FEDERAL DA PARAÍBA	CAMPUS II - CENTRO DE CIÊNCIAS AGRÁRIAS - CCA - AREIA	0	A	Ampla concorrência	30	30	594.32
ADMINISTRAÇÃO	Bacharelado	Noturno	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	31	31	639.48
ADMINISTRAÇÃO	Bacharelado	Matutino	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	31	31	644.60
ADMINISTRAÇÃO	Bacharelado	Matutino	MT	Rondonópolis	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE RONDONÓPOLIS	0	A	Ampla concorrência	27	27	575.00
ADMINISTRAÇÃO	Bacharelado	Noturno	MT	Rondonópolis	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE RONDONÓPOLIS	0	A	Ampla concorrência	26	26	600.44
AGRONOMIA	Bacharelado	Integral	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	43	43	641.28
AGRONOMIA	Bacharelado	Integral	MT	Barra do Garças	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DO ARAGUAIA / BARRA DO GARÇAS	0	A	Ampla concorrência	22	22	601.84
AGRONOMIA	Bacharelado	Integral	MT	Sinop	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO  DE SINOP	0	A	Ampla concorrência	50	50	619.88
ARQUITETURA E URBANISMO	Bacharelado	Integral	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	31	31	683.42
BIBLIOTECONOMIA	Bacharelado	Noturno	MT	Rondonópolis	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE RONDONÓPOLIS	0	A	Ampla concorrência	21	21	519.90
BIOMEDICINA	Bacharelado	Integral	MT	Barra do Garças	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DO ARAGUAIA / BARRA DO GARÇAS	0	A	Ampla concorrência	22	22	694.04
CIÊNCIA DA COMPUTAÇÃO	Bacharelado	Integral	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	26	26	671.24
CIÊNCIA DA COMPUTAÇÃO	Bacharelado	Integral	MT	Barra do Garças	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DO ARAGUAIA / BARRA DO GARÇAS	0	A	Ampla concorrência	22	22	607.88
CIÊNCIA E TECNOLOGIA DE ALIMENTOS	Bacharelado	Noturno	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	30	30	580.16
CIÊNCIAS BIOLÓGICAS	Bacharelado	Integral	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	20	20	650.48
CIÊNCIAS BIOLÓGICAS	Licenciatura	Integral	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	21	21	606.60
CIÊNCIAS BIOLÓGICAS	Licenciatura	Noturno	MT	Rondonópolis	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE RONDONÓPOLIS	0	A	Ampla concorrência	19	19	558.52
CIÊNCIAS BIOLÓGICAS	Bacharelado	Integral	MT	Rondonópolis	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE RONDONÓPOLIS	0	A	Ampla concorrência	19	19	589.60
CIÊNCIAS BIOLÓGICAS	Licenciatura	Noturno	MT	Pontal do Araguaia	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DO ARAGUAIA/PONTAL DO ARAGUAIA	0	A	Ampla concorrência	22	22	543.68
CIÊNCIAS CONTÁBEIS	Bacharelado	Matutino	MT	Rondonópolis	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE RONDONÓPOLIS	0	A	Ampla concorrência	24	24	566.22
CIÊNCIAS CONTÁBEIS	Bacharelado	Matutino	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	21	21	628.64
CIÊNCIAS CONTÁBEIS	Bacharelado	Noturno	MT	Rondonópolis	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE RONDONÓPOLIS	0	A	Ampla concorrência	24	24	585.72
CIÊNCIAS CONTÁBEIS	Bacharelado	Noturno	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	21	21	645.48
CIÊNCIAS ECONÔMICAS	Bacharelado	Matutino	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	30	30	650.78
CIÊNCIAS ECONÔMICAS	Bacharelado	Noturno	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	30	30	637.56
CIÊNCIAS ECONÔMICAS	Bacharelado	Noturno	MT	Rondonópolis	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE RONDONÓPOLIS	0	A	Ampla concorrência	43	43	602.12
CIÊNCIAS NATURAIS E MATEMÁTICA - FÍSICA	Licenciatura	Noturno	MT	Sinop	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO  DE SINOP	0	A	Ampla concorrência	28	28	465.66
CIÊNCIAS NATURAIS E MATEMÁTICA - MATEMÁTICA	Licenciatura	Noturno	MT	Sinop	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO  DE SINOP	0	A	Ampla concorrência	28	28	477.98
CIÊNCIAS NATURAIS E MATEMÁTICA - QUÍMICA	Licenciatura	Noturno	MT	Sinop	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO  DE SINOP	0	A	Ampla concorrência	28	28	501.12
CIÊNCIAS SOCIAIS	Licenciatura	Noturno	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	15	15	576.18
CIÊNCIAS SOCIAIS	Bacharelado	Noturno	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	15	15	613.94
CINEMA E AUDIOVISUAL	Bacharelado	Matutino	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	15	15	666.44
COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA	Bacharelado	Matutino	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	20	20	661.90
DIREITO	Bacharelado	Integral	MT	Barra do Garças	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DO ARAGUAIA / BARRA DO GARÇAS	0	A	Ampla concorrência	32	32	692.98
DIREITO	Bacharelado	Noturno	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	25	25	720.20
DIREITO	Bacharelado	Matutino	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	25	25	727.42
EDUCAÇÃO FÍSICA	Licenciatura	Matutino	MT	Pontal do Araguaia	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DO ARAGUAIA/PONTAL DO ARAGUAIA	0	A	Ampla concorrência	25	25	534.02
EDUCAÇÃO FÍSICA	Bacharelado	Matutino	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	28	28	613.20
EDUCAÇÃO FÍSICA	Licenciatura	Matutino	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	28	28	593.52
ENFERMAGEM	Bacharelado	Integral	MT	Pontal do Araguaia	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DO ARAGUAIA/PONTAL DO ARAGUAIA	0	A	Ampla concorrência	15	15	643.42
ENFERMAGEM	Bacharelado	Integral	MT	Sinop	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO  DE SINOP	0	A	Ampla concorrência	25	25	650.66
ENFERMAGEM	Bacharelado	Integral	MT	Rondonópolis	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE RONDONÓPOLIS	0	A	Ampla concorrência	15	15	653.30
ENFERMAGEM	Bacharelado	Integral	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	30	30	676.54
ENGENHARIA AGRÍCOLA E AMBIENTAL	Bacharelado	Integral	MT	Rondonópolis	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE RONDONÓPOLIS	0	A	Ampla concorrência	43	43	576.42
ENGENHARIA AGRÍCOLA E AMBIENTAL	Bacharelado	Integral	MT	Sinop	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO  DE SINOP	0	A	Ampla concorrência	40	40	559.00
ENGENHARIA CIVIL	Bacharelado	Integral	MT	Barra do Garças	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DO ARAGUAIA / BARRA DO GARÇAS	0	A	Ampla concorrência	32	32	644.44
ENGENHARIA CIVIL	Bacharelado	Integral	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	27	27	686.10
ENGENHARIA DE ALIMENTOS	Bacharelado	Integral	MT	Pontal do Araguaia	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DO ARAGUAIA/PONTAL DO ARAGUAIA	0	A	Ampla concorrência	22	22	548.28
ENGENHARIA DE COMPUTAÇÃO	Bacharelado	Integral	MT	Várzea Grande	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE VÁRZEA GRANDE	0	A	Ampla concorrência	31	31	644.52
ENGENHARIA DE CONTROLE E AUTOMAÇÃO	Bacharelado	Integral	MT	Várzea Grande	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE VÁRZEA GRANDE	0	A	Ampla concorrência	31	31	636.56
ENGENHARIA DE MINAS	Bacharelado	Integral	MT	Várzea Grande	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE VÁRZEA GRANDE	0	A	Ampla concorrência	31	31	573.08
ENGENHARIA DE TRANSPORTES	Bacharelado	Integral	MT	Várzea Grande	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE VÁRZEA GRANDE	0	A	Ampla concorrência	31	31	544.48
ENGENHARIA ELÉTRICA	Bacharelado	Integral	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	42	42	657.66
ENGENHARIA FLORESTAL	Bacharelado	Integral	MT	Sinop	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO  DE SINOP	0	A	Ampla concorrência	50	50	540.74
ENGENHARIA FLORESTAL	Bacharelado	Integral	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	43	43	590.56
ENGENHARIA MECÂNICA	Bacharelado	Integral	MT	Rondonópolis	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE RONDONÓPOLIS	0	A	Ampla concorrência	43	43	636.68
ENGENHARIA QUÍMICA	Bacharelado	Integral	MT	Várzea Grande	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE VÁRZEA GRANDE	0	A	Ampla concorrência	31	31	661.90
ENGENHARIA SANITARIA E AMBIENTAL	Bacharelado	Integral	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	33	33	589.20
ESTATÍSTICA	Bacharelado	Noturno	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	30	30	579.74
FARMÁCIA	Bacharelado	Integral	MT	Pontal do Araguaia	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DO ARAGUAIA/PONTAL DO ARAGUAIA	0	A	Ampla concorrência	22	22	640.48
FARMÁCIA	Bacharelado	Integral	MT	Sinop	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO  DE SINOP	0	A	Ampla concorrência	40	40	649.32
FILOSOFIA	Bacharelado	Noturno	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	14	14	616.20
FILOSOFIA	Licenciatura	Integral	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	21	21	572.52
FÍSICA	Licenciatura	Noturno	MT	Pontal do Araguaia	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DO ARAGUAIA/PONTAL DO ARAGUAIA	0	A	Ampla concorrência	22	22	458.70
FÍSICA	Licenciatura	Matutino	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	45	45	532.62
FÍSICA	Bacharelado	Integral	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	40	40	546.90
GEOGRAFIA	Licenciatura	Noturno	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	26	26	561.50
GEOGRAFIA	Licenciatura	Noturno	MT	Barra do Garças	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DO ARAGUAIA / BARRA DO GARÇAS	0	A	Ampla concorrência	24	24	523.30
GEOGRAFIA	Bacharelado	Matutino	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	25	25	545.10
GEOGRAFIA	Licenciatura	Noturno	MT	Rondonópolis	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE RONDONÓPOLIS	0	A	Ampla concorrência	30	30	526.90
GEOLOGIA	Bacharelado	Integral	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	21	21	609.48
HISTÓRIA	Licenciatura	Matutino	MT	Rondonópolis	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE RONDONÓPOLIS	0	A	Ampla concorrência	22	22	566.22
HISTÓRIA	Licenciatura	Noturno	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	25	25	614.64
HISTÓRIA	Licenciatura	Matutino	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	25	25	625.32
JORNALISMO	Bacharelado	Noturno	MT	Barra do Garças	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DO ARAGUAIA / BARRA DO GARÇAS	0	A	Ampla concorrência	24	24	625.30
JORNALISMO	Bacharelado	Matutino	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	20	20	659.10
LETRAS - LIBRAS	Licenciatura	Vespertino	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	10	10	582.66
LETRAS - LÍNGUA E LITERATURAS DE LÍNGUA INGLESA	Licenciatura	Vespertino	MT	Rondonópolis	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE RONDONÓPOLIS	0	A	Ampla concorrência	16	16	535.86
LETRAS - LÍNGUA PORTUGUESA	Licenciatura	Matutino	MT	Rondonópolis	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE RONDONÓPOLIS	0	A	Ampla concorrência	24	24	535.86
LETRAS - LÍNGUA PORTUGUESA	Licenciatura	Noturno	MT	Barra do Garças	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DO ARAGUAIA / BARRA DO GARÇAS	0	A	Ampla concorrência	24	24	546.76
