no_curso	no_grau	no_turno	no_campus	sg_uf_campus	no_municipio_campus	no_ies	sg_ies	co_concorrencia	tp_mod_concorrencia	no_concorrencia	qt_vagas	qt_vagas_concorrencia	nu_nota_corte
MEDICINA VETERINÁRIA	Bacharelado	Integral	MT	Sinop	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO  DE SINOP	0	A	Ampla concorrência	40	40	688.26
MÚSICA	Licenciatura	Vespertino	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	20	20	592.40
MÚSICA - CANTO	Bacharelado	Vespertino	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	2	2	671.68
MÚSICA - CLARINETE	Bacharelado	Vespertino	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	2	2	646.62
MÚSICA - COMPOSIÇÃO	Bacharelado	Vespertino	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	2	2	643.84
MÚSICA - REGÊNCIA	Bacharelado	Vespertino	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	2	2	671.40
MÚSICA - VIOLÃO	Bacharelado	Vespertino	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	2	2	643.84
MÚSICA - VIOLINO	Bacharelado	Vespertino	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	2	2	630.10
NUTRIÇÃO	Bacharelado	Integral	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	30	30	677.86
PEDAGOGIA	Licenciatura	Matutino	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	25	25	581.80
PEDAGOGIA	Licenciatura	Vespertino	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	25	25	578.74
PEDAGOGIA	Licenciatura	Vespertino	MT	Rondonópolis	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE RONDONÓPOLIS	0	A	Ampla concorrência	27	27	551.70
PSICOLOGIA	Bacharelado	Integral	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	43	43	700.82
PSICOLOGIA	Bacharelado	Integral	MT	Rondonópolis	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE RONDONÓPOLIS	0	A	Ampla concorrência	20	20	693.64
QUÍMICA	Licenciatura	Noturno	MT	Pontal do Araguaia	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DO ARAGUAIA/PONTAL DO ARAGUAIA	0	A	Ampla concorrência	22	22	516.34
QUÍMICA	Licenciatura	Integral	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	35	35	548.54
QUÍMICA	Bacharelado	Integral	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	33	33	597.02
SAÚDE COLETIVA	Bacharelado	Noturno	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	40	40	580.78
SERVIÇO SOCIAL	Bacharelado	Matutino	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	41	41	583.02
SISTEMAS DE INFORMAÇÃO	Bacharelado	Noturno	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	26	26	648.90
SISTEMAS DE INFORMAÇÃO	Bacharelado	Noturno	MT	Rondonópolis	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE RONDONÓPOLIS	0	A	Ampla concorrência	40	40	588.76
ZOOTECNIA	Bacharelado	Integral	MT	Cuiabá	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE CUIABÁ	0	A	Ampla concorrência	45	45	601.06
ZOOTECNIA	Bacharelado	Integral	MT	Rondonópolis	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO DE RONDONÓPOLIS	0	A	Ampla concorrência	33	33	574.66
ZOOTECNIA	Bacharelado	Integral	MT	Sinop	UFMT	UNIVERSIDADE FEDERAL DE MATO GROSSO	CAMPUS UNIVERSITÁRIO  DE SINOP	0	A	Ampla concorrência	50	50	582.12
ADMINISTRAÇÃO	Bacharelado	Noturno	RN	Mossoró	UFERSA	UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO	UNIDADE SEDE	0	A	Ampla concorrência	50	50	625.23
AGRONOMIA	Bacharelado	Integral	RN	Mossoró	UFERSA	UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO	UNIDADE SEDE	0	A	Ampla concorrência	60	60	581.57
ARQUITETURA E URBANISMO	Bacharelado	Integral	RN	Pau dos Ferros	UFERSA	UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO	CAMPUS PAU DOS FERROS	0	A	Ampla concorrência	40	40	675.00
BIOTECNOLOGIA	Bacharelado	Integral	RN	Mossoró	UFERSA	UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO	UNIDADE SEDE	0	A	Ampla concorrência	25	25	630.03
CIÊNCIA DA COMPUTAÇÃO	Bacharelado	Integral	RN	Mossoró	UFERSA	UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO	UNIDADE SEDE	0	A	Ampla concorrência	25	25	674.45
CIÊNCIAS CONTÁBEIS	Bacharelado	Noturno	RN	Mossoró	UFERSA	UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO	UNIDADE SEDE	0	A	Ampla concorrência	40	40	641.18
COMPUTAÇÃO E INFORMÁTICA	Licenciatura	Noturno	RN	Angicos	UFERSA	UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO	CAMPUS ANGICOS	0	A	Ampla concorrência	25	25	537.28
DIREITO	Bacharelado	Noturno	RN	Mossoró	UFERSA	UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO	UNIDADE SEDE	0	A	Ampla concorrência	40	40	730.54
ECOLOGIA	Bacharelado	Integral	RN	Mossoró	UFERSA	UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO	UNIDADE SEDE	0	A	Ampla concorrência	25	25	562.00
ENGENHARIA AGRÍCOLA E AMBIENTAL	Bacharelado	Integral	RN	Mossoró	UFERSA	UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO	UNIDADE SEDE	0	A	Ampla concorrência	25	25	580.56
ENGENHARIA DE PESCA	Bacharelado	Integral	RN	Mossoró	UFERSA	UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO	UNIDADE SEDE	0	A	Ampla concorrência	25	25	543.79
ENGENHARIA DE PETRÓLEO	Bacharelado	Noturno	RN	Mossoró	UFERSA	UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO	UNIDADE SEDE	0	A	Ampla concorrência	20	20	651.02
ENGENHARIA FLORESTAL	Bacharelado	Integral	RN	Mossoró	UFERSA	UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO	UNIDADE SEDE	0	A	Ampla concorrência	25	25	553.30
INTERDISCIPLINAR EM CIÊNCIA E TECNOLOGIA	Bacharelado	Integral	RN	Caraúbas	UFERSA	UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO	CAMPUS CARAUBAS	0	A	Ampla concorrência	100	100	519.84
INTERDISCIPLINAR EM CIÊNCIA E TECNOLOGIA	Bacharelado	Integral	RN	Angicos	UFERSA	UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO	CAMPUS ANGICOS	0	A	Ampla concorrência	100	100	525.53
INTERDISCIPLINAR EM CIÊNCIA E TECNOLOGIA	Bacharelado	Noturno	RN	Angicos	UFERSA	UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO	CAMPUS ANGICOS	0	A	Ampla concorrência	50	50	546.11
INTERDISCIPLINAR EM CIÊNCIA E TECNOLOGIA	Bacharelado	Noturno	RN	Pau dos Ferros	UFERSA	UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO	CAMPUS PAU DOS FERROS	0	A	Ampla concorrência	80	80	566.39
INTERDISCIPLINAR EM CIÊNCIA E TECNOLOGIA	Bacharelado	Noturno	RN	Caraúbas	UFERSA	UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO	CAMPUS CARAUBAS	0	A	Ampla concorrência	50	50	532.69
INTERDISCIPLINAR EM CIÊNCIA E TECNOLOGIA	Bacharelado	Integral	RN	Mossoró	UFERSA	UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO	UNIDADE SEDE	0	A	Ampla concorrência	200	200	570.52
INTERDISCIPLINAR EM CIÊNCIA E TECNOLOGIA	Bacharelado	Noturno	RN	Mossoró	UFERSA	UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO	UNIDADE SEDE	0	A	Ampla concorrência	80	80	602.30
INTERDISCIPLINAR EM TECNOLOGIA DA INFORMAÇÃO - BI/LI	Bacharelado	Integral	RN	Pau dos Ferros	UFERSA	UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO	CAMPUS PAU DOS FERROS	0	A	Ampla concorrência	80	80	554.88
LETRAS - INGLÊS	Licenciatura	Noturno	RN	Caraúbas	UFERSA	UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO	CAMPUS CARAUBAS	0	A	Ampla concorrência	20	20	585.28
LETRAS - LIBRAS	Licenciatura	Noturno	RN	Caraúbas	UFERSA	UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO	CAMPUS CARAUBAS	0	A	Ampla concorrência	10	10	602.27
LETRAS - PORTUGUÊS	Licenciatura	Integral	RN	Caraúbas	UFERSA	UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO	CAMPUS CARAUBAS	0	A	Ampla concorrência	40	40	563.44
MEDICINA	Bacharelado	Integral	RN	Mossoró	UFERSA	UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO	UNIDADE SEDE	0	A	Ampla concorrência	20	20	757.84
MEDICINA VETERINÁRIA	Bacharelado	Integral	RN	Mossoró	UFERSA	UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO	UNIDADE SEDE	0	A	Ampla concorrência	25	25	674.14
PEDAGOGIA	Licenciatura	Noturno	RN	Angicos	UFERSA	UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO	CAMPUS ANGICOS	0	A	Ampla concorrência	25	25	598.96
SISTEMAS DE INFORMAÇÃO	Bacharelado	Noturno	RN	Angicos	UFERSA	UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO	CAMPUS ANGICOS	0	A	Ampla concorrência	25	25	557.34
ZOOTECNIA	Bacharelado	Integral	RN	Mossoró	UFERSA	UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO	UNIDADE SEDE	0	A	Ampla concorrência	25	25	599.19
INTERDISCIPLINAR EM CIÊNCIA E TECNOLOGIA	Bacharelado	Noturno	SP	Santo André	UFABC	FUNDAÇÃO UNIVERSIDADE FEDERAL DO ABC	CÂMPUS SANTO ANDRÉ - SEDE	0	A	Ampla concorrência	215	215	707.68
INTERDISCIPLINAR EM CIÊNCIA E TECNOLOGIA	Bacharelado	Noturno	SP	São Bernardo do Campo	UFABC	FUNDAÇÃO UNIVERSIDADE FEDERAL DO ABC	CÂMPUS SÃO BERNARDO DO CAMPO	0	A	Ampla concorrência	91	91	710.40
INTERDISCIPLINAR EM CIÊNCIA E TECNOLOGIA	Bacharelado	Matutino	SP	São Bernardo do Campo	UFABC	FUNDAÇÃO UNIVERSIDADE FEDERAL DO ABC	CÂMPUS SÃO BERNARDO DO CAMPO	0	A	Ampla concorrência	90	90	732.45
INTERDISCIPLINAR EM CIÊNCIA E TECNOLOGIA	Bacharelado	Matutino	SP	Santo André	UFABC	FUNDAÇÃO UNIVERSIDADE FEDERAL DO ABC	CÂMPUS SANTO ANDRÉ - SEDE	0	A	Ampla concorrência	215	215	729.47
INTERDISCIPLINAR EM CIÊNCIAS E HUMANIDADES - BI/LI	Bacharelado	Noturno	SP	São Bernardo do Campo	UFABC	FUNDAÇÃO UNIVERSIDADE FEDERAL DO ABC	CÂMPUS SÃO BERNARDO DO CAMPO	0	A	Ampla concorrência	71	71	711.87
INTERDISCIPLINAR EM CIÊNCIAS E HUMANIDADES - BI/LI	Bacharelado	Matutino	SP	São Bernardo do Campo	UFABC	FUNDAÇÃO UNIVERSIDADE FEDERAL DO ABC	CÂMPUS SÃO BERNARDO DO CAMPO	0	A	Ampla concorrência	71	71	726.46
INTERDISCIPLINAR EM CIÊNCIAS HUMANAS	Licenciatura	Noturno	SP	São Bernardo do Campo	UFABC	FUNDAÇÃO UNIVERSIDADE FEDERAL DO ABC	CÂMPUS SÃO BERNARDO DO CAMPO	0	A	Ampla concorrência	4	4	708.18
INTERDISCIPLINAR EM CIÊNCIAS HUMANAS	Licenciatura	Matutino	SP	São Bernardo do Campo	UFABC	FUNDAÇÃO UNIVERSIDADE FEDERAL DO ABC	CÂMPUS SÃO BERNARDO DO CAMPO	0	A	Ampla concorrência	4	4	718.18
INTERDISCIPLINAR EM CIÊNCIAS NATURAIS E EXATAS	Licenciatura	Matutino	SP	Santo André	UFABC	FUNDAÇÃO UNIVERSIDADE FEDERAL DO ABC	CÂMPUS SANTO ANDRÉ - SEDE	0	A	Ampla concorrência	31	31	693.50
INTERDISCIPLINAR EM CIÊNCIAS NATURAIS E EXATAS	Licenciatura	Noturno	SP	Santo André	UFABC	FUNDAÇÃO UNIVERSIDADE FEDERAL DO ABC	CÂMPUS SANTO ANDRÉ - SEDE	0	A	Ampla concorrência	31	31	684.92
ADMINISTRAÇÃO	Bacharelado	Vespertino	MG	Mariana	UFOP	UNIVERSIDADE FEDERAL DE OURO PRETO	INSTITUTO DE CIÊNCIAS SOCIAIS E APLICADAS - ICSA	0	A	Ampla concorrência	25	25	662.22
ARQUITETURA E URBANISMO	Bacharelado	Vespertino	MG	Ouro Preto	UFOP	UNIVERSIDADE FEDERAL DE OURO PRETO	CAMPUS MORRO DO CRUZEIRO	0	A	Ampla concorrência	18	18	715.31
ARTES CÊNICAS	Licenciatura	Integral	MG	Ouro Preto	UFOP	UNIVERSIDADE FEDERAL DE OURO PRETO	CAMPUS MORRO DO CRUZEIRO	0	A	Ampla concorrência	12	12	694.19
CIÊNCIA DA COMPUTAÇÃO	Bacharelado	Integral	MG	Ouro Preto	UFOP	UNIVERSIDADE FEDERAL DE OURO PRETO	CAMPUS MORRO DO CRUZEIRO	0	A	Ampla concorrência	20	20	735.25
CIÊNCIA E TECNOLOGIA DE ALIMENTOS	Bacharelado	Noturno	MG	Ouro Preto	UFOP	UNIVERSIDADE FEDERAL DE OURO PRETO	CAMPUS MORRO DO CRUZEIRO	0	A	Ampla concorrência	17	17	633.06
CIÊNCIAS ECONÔMICAS	Bacharelado	Noturno	MG	Mariana	UFOP	UNIVERSIDADE FEDERAL DE OURO PRETO	INSTITUTO DE CIÊNCIAS SOCIAIS E APLICADAS - ICSA	0	A	Ampla concorrência	25	25	690.75
DIREITO	Bacharelado	Matutino	MG	Ouro Preto	UFOP	UNIVERSIDADE FEDERAL DE OURO PRETO	CAMPUS MORRO DO CRUZEIRO	0	A	Ampla concorrência	25	25	742.30
EDUCAÇÃO FÍSICA	Bacharelado	Noturno	MG	Ouro Preto	UFOP	UNIVERSIDADE FEDERAL DE OURO PRETO	CAMPUS MORRO DO CRUZEIRO	0	A	Ampla concorrência	20	20	660.80
ENGENHARIA CIVIL	Bacharelado	Integral	MG	Ouro Preto	UFOP	UNIVERSIDADE FEDERAL DE OURO PRETO	CAMPUS MORRO DO CRUZEIRO	0	A	Ampla concorrência	18	18	709.66
ENGENHARIA DE COMPUTAÇÃO	Bacharelado	Vespertino	MG	João Monlevade	UFOP	UNIVERSIDADE FEDERAL DE OURO PRETO	CAMPUS - JOÃO MONLEVADE - ICEA	0	A	Ampla concorrência	20	20	691.16
ENGENHARIA DE CONTROLE E AUTOMAÇÃO	Bacharelado	Noturno	MG	Ouro Preto	UFOP	UNIVERSIDADE FEDERAL DE OURO PRETO	CAMPUS MORRO DO CRUZEIRO	0	A	Ampla concorrência	18	18	705.69
ENGENHARIA DE MINAS	Bacharelado	Integral	MG	Ouro Preto	UFOP	UNIVERSIDADE FEDERAL DE OURO PRETO	CAMPUS MORRO DO CRUZEIRO	0	A	Ampla concorrência	18	18	678.44
ENGENHARIA DE PRODUÇÃO	Bacharelado	Vespertino	MG	João Monlevade	UFOP	UNIVERSIDADE FEDERAL DE OURO PRETO	CAMPUS - JOÃO MONLEVADE - ICEA	0	A	Ampla concorrência	20	20	665.96
ENGENHARIA DE PRODUÇÃO	Bacharelado	Vespertino	MG	Ouro Preto	UFOP	UNIVERSIDADE FEDERAL DE OURO PRETO	CAMPUS MORRO DO CRUZEIRO	0	A	Ampla concorrência	18	18	695.90
ENGENHARIA ELÉTRICA	Bacharelado	Noturno	MG	João Monlevade	UFOP	UNIVERSIDADE FEDERAL DE OURO PRETO	CAMPUS - JOÃO MONLEVADE - ICEA	0	A	Ampla concorrência	20	20	672.42
ENGENHARIA GEOLÓGICA	Bacharelado	Integral	MG	Ouro Preto	UFOP	UNIVERSIDADE FEDERAL DE OURO PRETO	CAMPUS MORRO DO CRUZEIRO	0	A	Ampla concorrência	18	18	683.40
ENGENHARIA MECÂNICA	Bacharelado	Noturno	MG	Ouro Preto	UFOP	UNIVERSIDADE FEDERAL DE OURO PRETO	CAMPUS MORRO DO CRUZEIRO	0	A	Ampla concorrência	18	18	700.27
ENGENHARIA METALÚRGICA	Bacharelado	Integral	MG	Ouro Preto	UFOP	UNIVERSIDADE FEDERAL DE OURO PRETO	CAMPUS MORRO DO CRUZEIRO	0	A	Ampla concorrência	18	18	673.53
ENGENHARIA URBANA	Bacharelado	Integral	MG	Ouro Preto	UFOP	UNIVERSIDADE FEDERAL DE OURO PRETO	CAMPUS MORRO DO CRUZEIRO	0	A	Ampla concorrência	18	18	638.64
FARMÁCIA	Bacharelado	Integral	MG	Ouro Preto	UFOP	UNIVERSIDADE FEDERAL DE OURO PRETO	CAMPUS MORRO DO CRUZEIRO	0	A	Ampla concorrência	25	25	673.19
FÍSICA	Licenciatura	Integral	MG	Ouro Preto	UFOP	UNIVERSIDADE FEDERAL DE OURO PRETO	CAMPUS MORRO DO CRUZEIRO	0	A	Ampla concorrência	5	5	658.26
FÍSICA	Bacharelado	Integral	MG	Ouro Preto	UFOP	UNIVERSIDADE FEDERAL DE OURO PRETO	CAMPUS MORRO DO CRUZEIRO	0	A	Ampla concorrência	12	12	682.54
HISTÓRIA	Licenciatura	Matutino	MG	Mariana	UFOP	UNIVERSIDADE FEDERAL DE OURO PRETO	INSTITUTO DE CIÊNCIAS HUMANAS E SOCIAIS - ICHS	0	A	Ampla concorrência	20	20	683.34
HISTÓRIA	Bacharelado	Matutino	MG	Mariana	UFOP	UNIVERSIDADE FEDERAL DE OURO PRETO	INSTITUTO DE CIÊNCIAS HUMANAS E SOCIAIS - ICHS	0	A	Ampla concorrência	5	5	699.00
JORNALISMO	Bacharelado	Vespertino	MG	Mariana	UFOP	UNIVERSIDADE FEDERAL DE OURO PRETO	INSTITUTO DE CIÊNCIAS SOCIAIS E APLICADAS - ICSA	0	A	Ampla concorrência	25	25	696.79
LETRAS - ESTUDOS LITERÁRIOS	Bacharelado	Matutino	MG	Mariana	UFOP	UNIVERSIDADE FEDERAL DE OURO PRETO	INSTITUTO DE CIÊNCIAS HUMANAS E SOCIAIS - ICHS	0	A	Ampla concorrência	3	3	683.16
LETRAS - INGLÊS	Licenciatura	Matutino	MG	Mariana	UFOP	UNIVERSIDADE FEDERAL DE OURO PRETO	INSTITUTO DE CIÊNCIAS HUMANAS E SOCIAIS - ICHS	0	A	Ampla concorrência	6	6	664.29
LETRAS - PORTUGUÊS	Licenciatura	Matutino	MG	Mariana	UFOP	UNIVERSIDADE FEDERAL DE OURO PRETO	INSTITUTO DE CIÊNCIAS HUMANAS E SOCIAIS - ICHS	0	A	Ampla concorrência	15	15	647.16
LETRAS - TRADUÇÃO	Bacharelado	Matutino	MG	Mariana	UFOP	UNIVERSIDADE FEDERAL DE OURO PRETO	INSTITUTO DE CIÊNCIAS HUMANAS E SOCIAIS - ICHS	0	A	Ampla concorrência	3	3	696.39
MATEMÁTICA	Licenciatura	Noturno	MG	Ouro Preto	UFOP	UNIVERSIDADE FEDERAL DE OURO PRETO	CAMPUS MORRO DO CRUZEIRO	0	A	Ampla concorrência	15	15	648.26
MATEMÁTICA	Bacharelado	Noturno	MG	Ouro Preto	UFOP	UNIVERSIDADE FEDERAL DE OURO PRETO	CAMPUS MORRO DO CRUZEIRO	0	A	Ampla concorrência	5	5	672.95
MEDICINA	Bacharelado	Integral	MG	Ouro Preto	UFOP	UNIVERSIDADE FEDERAL DE OURO PRETO	CAMPUS MORRO DO CRUZEIRO	0	A	Ampla concorrência	20	20	806.27
MÚSICA	Licenciatura	Integral	MG	Ouro Preto	UFOP	UNIVERSIDADE FEDERAL DE OURO PRETO	CAMPUS MORRO DO CRUZEIRO	0	A	Ampla concorrência	12	12	682.60
NUTRIÇÃO	Bacharelado	Integral	MG	Ouro Preto	UFOP	UNIVERSIDADE FEDERAL DE OURO PRETO	CAMPUS MORRO DO CRUZEIRO	0	A	Ampla concorrência	17	17	671.20
PEDAGOGIA	Licenciatura	Noturno	MG	Mariana	UFOP	UNIVERSIDADE FEDERAL DE OURO PRETO	INSTITUTO DE CIÊNCIAS HUMANAS E SOCIAIS - ICHS	0	A	Ampla concorrência	20	20	626.43
QUÍMICA INDUSTRIAL	Bacharelado	Integral	MG	Ouro Preto	UFOP	UNIVERSIDADE FEDERAL DE OURO PRETO	CAMPUS MORRO DO CRUZEIRO	0	A	Ampla concorrência	20	20	660.29
SERVIÇO SOCIAL	Bacharelado	Noturno	MG	Mariana	UFOP	UNIVERSIDADE FEDERAL DE OURO PRETO	INSTITUTO DE CIÊNCIAS SOCIAIS E APLICADAS - ICSA	0	A	Ampla concorrência	25	25	649.97
SISTEMAS DE INFORMAÇÃO	Bacharelado	Noturno	MG	João Monlevade	UFOP	UNIVERSIDADE FEDERAL DE OURO PRETO	CAMPUS - JOÃO MONLEVADE - ICEA	0	A	Ampla concorrência	20	20	680.12
TURISMO	Bacharelado	Vespertino	MG	Ouro Preto	UFOP	UNIVERSIDADE FEDERAL DE OURO PRETO	CAMPUS MORRO DO CRUZEIRO	0	A	Ampla concorrência	17	17	645.16
ABI - CIÊNCIAS SOCIAIS	Área Básica de Ingresso (ABI)	Matutino	GO	Goiânia	UFG	UNIVERSIDADE FEDERAL DE GOIÁS	REGIONAL GOIÂNIA - CÂMPUS SAMAMBAIA	0	A	Ampla concorrência	30	30	668.65
ABI - CIÊNCIAS SOCIAIS	Área Básica de Ingresso (ABI)	Matutino	GO	Catalão	UFG	UNIVERSIDADE FEDERAL DE GOIÁS	REGIONAL CATALÃO	0	A	Ampla concorrência	30	30	627.49
ABI - FILOSOFIA	Área Básica de Ingresso (ABI)	Matutino	GO	Goiânia	UFG	UNIVERSIDADE FEDERAL DE GOIÁS	REGIONAL GOIÂNIA - CÂMPUS SAMAMBAIA	0	A	Ampla concorrência	23	23	656.01
ABI - MATEMÁTICA	Área Básica de Ingresso (ABI)	Vespertino	GO	Goiânia	UFG	UNIVERSIDADE FEDERAL DE GOIÁS	REGIONAL GOIÂNIA - CÂMPUS SAMAMBAIA	0	A	Ampla concorrência	30	30	681.21
ABI - PSICOLOGIA	Área Básica de Ingresso (ABI)	Integral	GO	Goiânia	UFG	UNIVERSIDADE FEDERAL DE GOIÁS	REGIONAL GOIÂNIA - CAMPUS COLEMAR NATAL E SILVA	0	A	Ampla concorrência	17	17	742.21
ABI - PSICOLOGIA	Área Básica de Ingresso (ABI)	Integral	GO	Catalão	UFG	UNIVERSIDADE FEDERAL DE GOIÁS	REGIONAL CATALÃO	0	A	Ampla concorrência	25	25	710.14
ABI - QUÍMICA	Área Básica de Ingresso (ABI)	Integral	GO	Catalão	UFG	UNIVERSIDADE FEDERAL DE GOIÁS	REGIONAL CATALÃO	0	A	Ampla concorrência	12	12	661.34
ADMINISTRAÇÃO	Bacharelado	Noturno	GO	Goiás	UFG	UNIVERSIDADE FEDERAL DE GOIÁS	REGIONAL GOIÁS	0	A	Ampla concorrência	25	25	668.96
ADMINISTRAÇÃO	Bacharelado	Noturno	GO	Goiânia	UFG	UNIVERSIDADE FEDERAL DE GOIÁS	REGIONAL GOIÂNIA - CÂMPUS SAMAMBAIA	0	A	Ampla concorrência	45	45	706.55
ADMINISTRAÇÃO	Bacharelado	Noturno	GO	Catalão	UFG	UNIVERSIDADE FEDERAL DE GOIÁS	REGIONAL CATALÃO	0	A	Ampla concorrência	25	25	669.07
AGRONOMIA	Bacharelado	Integral	GO	Jataí	UFG	UNIVERSIDADE FEDERAL DE GOIÁS	REGIONAL JATAÍ	0	A	Ampla concorrência	30	30	649.02
AGRONOMIA	Bacharelado	Integral	GO	Goiânia	UFG	UNIVERSIDADE FEDERAL DE GOIÁS	REGIONAL GOIÂNIA - CÂMPUS SAMAMBAIA	0	A	Ampla concorrência	70	70	674.16
ARQUITETURA E URBANISMO	Bacharelado	Integral	GO	Goiânia	UFG	UNIVERSIDADE FEDERAL DE GOIÁS	REGIONAL GOIÂNIA - CÂMPUS SAMAMBAIA	0	A	Ampla concorrência	17	17	740.82
ARQUITETURA E URBANISMO	Bacharelado	Integral	GO	Goiás	UFG	UNIVERSIDADE FEDERAL DE GOIÁS	REGIONAL GOIÁS	0	A	Ampla concorrência	15	15	717.07
ARTES VISUAIS	Licenciatura	Matutino	GO	Goiânia	UFG	UNIVERSIDADE FEDERAL DE GOIÁS	REGIONAL GOIÂNIA - CÂMPUS SAMAMBAIA	0	A	Ampla concorrência	15	15	662.17
ARTES VISUAIS	Bacharelado	Matutino	GO	Goiânia	UFG	UNIVERSIDADE FEDERAL DE GOIÁS	REGIONAL GOIÂNIA - CÂMPUS SAMAMBAIA	0	A	Ampla concorrência	15	15	680.63
